curr_x,curr_y
0.0,0.0
1.0526315789473684,0.0
2.1052631578947367,0.0
3.1578947368421053,0.0
4.2105263157894735,0.0
5.263157894736842,0.0
6.315789473684211,0.0
7.368421052631579,0.0
8.421052631578947,0.0
9.473684210526315,0.0
10.526315789473683,0.0
11.578947368421051,0.0
12.631578947368421,0.0
13.68421052631579,0.0
14.736842105263158,0.0
15.789473684210526,0.0
16.842105263157894,0.0
17.894736842105264,0.0
18.94736842105263,0.0
20.0,0.0
20.0,0.0
20.51282051282051,0.4812338425732807
21.025641025641026,0.9500039814044174
21.53846153846154,1.3941695161313055
22.05128205128205,1.8022267927139364
22.564102564102562,2.1636073420314434
23.076923076923077,2.468951597680969
23.58974358974359,2.7103513038311466
24.102564102564102,2.881554334894117
24.615384615384613,2.978126622294162
25.128205128205128,2.997566994514709
25.641025641025642,2.9393719561268035
26.153846153846153,2.805048728056245
26.666666666666664,2.598076211353316
27.17948717948718,2.3238148854829648
27.692307692307693,1.9893679747223865
28.205128205128204,1.6033974783834037
28.717948717948715,1.1758998295802265
29.23076923076923,0.7179469928626743
29.743589743589745,0.24139970615017958
30.256410256410255,-0.24139970615017617
30.769230769230766,-0.7179469928626723
31.28205128205128,-1.1758998295802234
31.794871794871796,-1.603397478383402
32.30769230769231,-1.9893679747223838
32.82051282051282,-2.3238148854829626
33.33333333333333,-2.598076211353315
33.84615384615385,-2.805048728056244
34.35897435897436,-2.939371956126802
34.87179487179487,-2.9975669945147088
35.38461538461539,-2.9781266222941625
35.8974358974359,-2.8815543348941173
36.41025641025641,-2.710351303831147
36.92307692307692,-2.468951597680971
37.43589743589743,-2.1636073420314457
37.94871794871795,-1.8022267927139368
38.46153846153846,-1.3941695161313075
38.97435897435897,-0.9500039814044217
39.48717948717949,-0.48123384257328455
40.0,-7.347880794884119e-16
40.0,-7.347880794884119e-16
41.05263157894737,-7.347880794884119e-16
42.10526315789474,-7.347880794884119e-16
43.1578947368421,-7.347880794884119e-16
44.21052631578947,-7.347880794884119e-16
45.26315789473684,-7.347880794884119e-16
46.31578947368421,-7.347880794884119e-16
47.368421052631575,-7.347880794884119e-16
48.421052631578945,-7.347880794884119e-16
49.473684210526315,-7.347880794884119e-16
50.526315789473685,-7.347880794884119e-16
51.578947368421055,-7.347880794884119e-16
52.631578947368425,-7.347880794884119e-16
53.68421052631579,-7.347880794884119e-16
54.73684210526316,-7.347880794884119e-16
55.78947368421053,-7.347880794884119e-16
56.84210526315789,-7.347880794884119e-16
57.89473684210526,-7.347880794884119e-16
58.94736842105263,-7.347880794884119e-16
60.0,-7.347880794884119e-16
60.0,-2.8920827402274516
60.689655172413794,-2.8586089379933646
61.37931034482759,-2.8150780892833103
62.06896551724138,-2.758697158758847
62.758620689655174,-2.686054277156233
63.44827586206897,-2.593087913656241
64.13793103448276,-2.4751333049701216
64.82758620689656,-2.3270999811227226
65.51724137931035,-2.1438440821630853
66.20689655172414,-1.9207914025036095
66.89655172413794,-1.6548240716425702
67.58620689655173,-1.3453505268477897
68.27586206896552,-0.995341282492629
68.96551724137932,-0.6119822652119496
69.65517241379311,-0.20656915784705962
70.34482758620689,0.20656915784705818
71.0344827586207,0.6119822652119488
71.72413793103448,0.9953412824926288
72.41379310344828,1.3453505268477892
73.10344827586206,1.6548240716425688
73.79310344827586,1.9207914025036088
74.48275862068965,2.1438440821630844
75.17241379310344,2.3270999811227204
75.86206896551724,2.47513330497012
76.55172413793103,2.5930879136562397
77.24137931034483,2.6860542771562312
77.93103448275862,2.758697158758846
78.62068965517241,2.8150780892833085
79.3103448275862,2.858608937993363
80.0,2.89208274022745
80.0,2.89208274022745
80.51282051282051,3.533727863658491
81.02564102564102,4.158754715433339
81.53846153846153,4.750975428402524
82.05128205128204,5.295051797179365
82.56410256410257,5.776892529602708
83.07692307692308,6.184018203802075
83.58974358974359,6.505884478668978
84.1025641025641,6.734155186752939
84.61538461538461,6.862918236619666
85.12820512820512,6.888838732913729
85.64102564102564,6.811245348396521
86.15384615384616,6.632147710969109
86.66666666666667,6.356184355365205
87.17948717948718,5.990502587538069
87.6923076923077,5.544573373190632
88.2051282051282,5.029946044738654
88.71794871794872,4.459949179667752
89.23076923076923,3.8493453973776823
89.74358974358974,3.213949015094356
90.25641025641025,2.570216465360548
90.76923076923077,1.93482008307722
91.28205128205128,1.324216300787152
91.7948717948718,0.754219435716247
92.3076923076923,0.23959210726427127
92.82051282051282,-0.20633710708316677
93.33333333333333,-0.5720188749103037
93.84615384615384,-0.8479822305142091
94.35897435897436,-1.02707986794162
94.87179487179488,-1.1046732524588285
95.38461538461539,-1.0787527561647665
95.8974358974359,-0.94998970629804
96.41025641025641,-0.7217189982140799
96.92307692307692,-0.39985272334717825
97.43589743589743,0.007272950852188931
97.94871794871796,0.48911368327553406
98.46153846153845,1.0331900520523731
98.97435897435898,1.6254107650215543
99.48717948717949,2.250437616796404
100.0,2.892082740227449
100.0,2.8920827402274494
101.04606539331743,2.9342377344827195
102.08534665115089,3.0604293259345816
103.11110363573825,3.2698391136887732
104.11668391941915,3.5611089949145587
105.09556592818097,3.9323499726627347
106.04140123656899,4.381154406735721
106.94805573966141,4.9046116281581185
107.80964943509372,5.499326815981934
108.62059455713033,6.161443014003133
109.37563181546959,6.886666144602655
110.0698645037595,7.670292857487544
110.69879025661753,8.507241032722423
111.2583302491977,9.392082740227448
111.74485564993498,10.319079441987745
112.15521115491039,11.282219208674483
112.48673545120784,12.275255709313564
112.73727847654948,13.291748721138871
112.9052153632747,14.325105896908248
112.9894569762304,15.368625518805052
112.9894569762304,16.41553996164984
112.9052153632747,17.459059583546647
112.73727847654948,18.492416759316026
112.48673545120784,19.50890977114133
112.15521115491039,20.50194627178041
111.74485564993498,21.46508603846715
111.2583302491977,22.392082740227448
110.69879025661753,23.276924447732473
110.0698645037595,24.113872622967353
109.37563181546959,24.897499335852242
108.62059455713035,25.622722466451762
107.80964943509373,26.284838664472964
106.94805573966141,26.87955385229678
106.04140123656899,27.403011073719178
105.09556592818097,27.851815507792164
104.11668391941915,28.22305648554034
103.11110363573826,28.514326366766124
102.08534665115089,28.723736154520317
101.04606539331743,28.84992774597218
100.0,28.89208274022745
100.0,28.89208274022745
99.48275862068965,28.89208274022745
98.96551724137932,28.89208274022745
98.44827586206897,28.89208274022745
97.93103448275862,28.89208274022745
97.41379310344827,28.89208274022745
96.89655172413794,28.89208274022745
96.37931034482759,28.89208274022745
95.86206896551724,28.89208274022745
95.34482758620689,28.89208274022745
94.82758620689656,28.89208274022745
94.3103448275862,28.89208274022745
93.79310344827586,28.89208274022745
93.27586206896552,28.89208274022745
92.75862068965517,28.89208274022745
92.24137931034483,28.89208274022745
91.72413793103448,28.89208274022745
91.20689655172414,28.89208274022745
90.6896551724138,28.89208274022745
90.17241379310344,28.89208274022745
89.65517241379311,28.89208274022745
89.13793103448276,28.89208274022745
88.62068965517241,28.89208274022745
88.10344827586206,28.89208274022745
87.58620689655172,28.89208274022745
87.06896551724138,28.89208274022745
86.55172413793103,28.89208274022745
86.03448275862068,28.89208274022745
85.51724137931035,28.89208274022745
85.0,28.89208274022745
85.0,28.89208274022745
84.45861091414582,28.906748601716213
83.91880981576058,28.950703168683855
83.38218003447236,29.02381751481219
82.85029559788975,29.125877183126583
82.3247166147078,29.256582815035223
81.8069846986402,29.415551028399427
81.29861844660086,29.602315542059536
80.80110898439736,29.816328543517884
80.3159155930021,30.05696229576722
79.84446142822978,30.32351097855156
79.38812934637618,30.615192758658544
78.94825784806235,30.931152083171014
78.52613715218172,31.270462188951086
78.12300541146577,31.632127820996143
77.7400450807687,32.01508815169322
77.37837944872363,32.41821989240918
77.03906934294356,32.8403405882898
76.7231100184311,33.280212086603626
76.4314282383241,33.736544168457236
76.16487955553977,34.20799833322955
75.92424580329043,34.6931917246248
75.71023280183209,35.190701186828306
75.52346828817198,35.69906743886765
75.36450007480776,36.21679935493525
75.23379444289914,36.74237833811721
75.13173477458474,37.27426277469981
75.05862042845641,37.81089255598803
75.01466586148877,38.35069365437327
75.0,38.89208274022745
75.0,38.89208274022745
76.05263157894737,38.89208274022745
77.10526315789474,38.89208274022745
78.15789473684211,38.89208274022745
79.21052631578948,38.89208274022745
80.26315789473684,38.89208274022745
81.3157894736842,38.89208274022745
82.36842105263158,38.89208274022745
83.42105263157895,38.89208274022745
84.47368421052632,38.89208274022745
85.52631578947368,38.89208274022745
86.57894736842105,38.89208274022745
