timestamp,dt,maneuver_type,cmd_speed,cmd_steering_angle,curr_x,curr_y,curr_yaw,curr_speed,curr_yaw_rate
42.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1843,8.3300,0.0109,0.0347,2.2206,0.1684
42.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2187,8.5573,0.0209,0.0539,2.2420,0.2131
42.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2526,8.7864,0.0359,0.0776,2.2603,0.2573
42.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2854,9.0167,0.0570,0.1061,2.2754,0.3051
42.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3161,9.2477,0.0854,0.1395,2.2878,0.3527
42.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3436,9.4786,0.1222,0.1778,2.2977,0.4006
43.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3669,9.7086,0.1686,0.2211,2.3056,0.4472
43.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3848,9.9370,0.2256,0.2690,2.3123,0.4906
43.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3963,10.0880,0.2700,0.3033,2.3158,0.5198
43.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.4000,10.3118,0.3468,0.3579,2.3245,0.5521
43.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3950,10.5319,0.4364,0.4153,2.3384,0.5697
43.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3804,10.7480,0.5393,0.4737,2.3587,0.5710
43.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3555,10.9597,0.6557,0.5316,2.3833,0.5558
43.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3199,11.1666,0.7854,0.5873,2.4099,0.5281
43.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2738,11.3685,0.9276,0.6397,2.4370,0.4921
43.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2176,11.5651,1.0815,0.6880,2.4631,0.4462
44.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1524,11.7564,1.2460,0.7309,2.4880,0.3869
44.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0798,11.9429,1.4196,0.7670,2.5112,0.3128
44.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0020,12.1253,1.6006,0.7953,2.5281,0.2506
44.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0780,12.3040,1.7871,0.8167,2.5404,0.1613
44.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1570,12.4803,1.9773,0.8287,2.5463,0.0757
44.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2311,12.6553,2.1692,0.8323,2.5494,0.0001
44.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2964,12.8306,2.3612,0.8284,2.5507,-0.0749
44.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3486,13.0074,2.5519,0.8166,2.5509,-0.1538
44.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3841,13.1871,2.7397,0.7957,2.5470,-0.2651
44.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3996,13.3095,2.8622,0.7762,2.5467,-0.3155
45.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3925,13.4977,3.0409,0.7420,2.5410,-0.3731
45.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3619,13.6917,3.2118,0.7014,2.5291,-0.4278
45.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3079,13.8917,3.3731,0.6547,2.5160,-0.4756
45.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2326,14.0987,3.5239,0.6043,2.5141,-0.4935
45.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1397,14.3137,3.6646,0.5549,2.5308,-0.4578
45.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0350,14.5371,3.7963,0.5123,2.5576,-0.3711
45.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0745,14.7673,3.9206,0.4786,2.5722,-0.2955
45.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1804,15.0022,4.0385,0.4534,2.5804,-0.2089
45.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2738,15.2399,4.1516,0.4364,2.5818,-0.1322
45.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3461,15.4790,4.2615,0.4268,2.5793,-0.0581
46.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3897,15.7184,4.3699,0.4248,2.5736,0.0178
46.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3989,15.9569,4.4784,0.4308,2.5668,0.0961
46.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3708,16.1937,4.5890,0.4448,2.5584,0.1770
46.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3062,16.4275,4.7035,0.4669,2.5480,0.2537
46.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2096,16.6572,4.8235,0.4969,2.5368,0.3210
46.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0896,16.8819,4.9505,0.5329,2.5313,0.3570
46.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0421,17.0292,5.0397,0.5566,2.5364,0.3425
46.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1713,17.2470,5.1803,0.5882,2.5500,0.2729
46.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2828,17.4617,5.3276,0.6128,2.5577,0.2062
46.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3624,17.6738,5.4797,0.6303,2.5629,0.1365
47.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3986,17.8842,5.6350,0.6404,2.5668,0.0640
47.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3848,18.0938,5.7919,0.6430,2.5695,-0.0111
47.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3203,18.3038,5.9485,0.6377,2.5699,-0.0883
47.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2117,18.5151,6.1032,0.6247,2.5672,-0.1621
47.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0720,18.7286,6.2540,0.6039,2.5618,-0.2261
47.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0800,18.9452,6.3995,0.5787,2.5599,-0.2482
47.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2223,19.1657,6.5398,0.5557,2.5676,-0.1849
47.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3329,19.3894,6.6762,0.5401,2.5707,-0.1176
47.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3929,19.6149,6.8099,0.5319,2.5723,-0.0451
47.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3907,19.8411,6.9428,0.5313,2.5729,0.0311
48.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3239,20.0669,7.0763,0.5387,2.5709,0.1102
48.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2013,20.2907,7.2123,0.5539,2.5652,0.1855
48.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0421,20.5113,7.3520,0.5765,2.5587,0.2381
48.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1266,20.6563,7.4480,0.5936,2.5572,0.2545
48.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2742,20.8710,7.5968,0.6167,2.5689,0.1846
48.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3720,21.0837,7.7503,0.6324,2.5767,0.1173
48.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3991,21.2951,7.9067,0.6407,2.5835,0.0451
48.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3475,21.5063,8.0645,0.6413,2.5889,-0.0304
48.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2248,21.7184,8.2219,0.6341,2.5910,-0.1049
48.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0540,21.9321,8.3769,0.6192,2.5889,-0.1744
49.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1303,22.1484,8.5277,0.5976,2.5845,-0.2243
49.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2882,22.3680,8.6737,0.5771,2.5929,-0.1496
49.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3836,22.5909,8.8168,0.5661,2.6014,-0.0657
49.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3923,22.8154,8.9589,0.5637,2.6094,0.0133
49.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3095,23.0402,9.1018,0.5693,2.6152,0.0933
49.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1518,23.2641,9.2470,0.5829,2.6174,0.1692
49.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0446,23.4854,9.3960,0.6033,2.6173,0.2156
49.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2320,23.7036,9.5500,0.6244,2.6238,0.1742
49.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3619,23.9198,9.7083,0.6384,2.6322,0.0982
49.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3988,24.1350,9.8692,0.6448,2.6392,0.0350
50.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3297,24.2784,9.9772,0.6449,2.6432,-0.0246
50.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1702,24.4943,10.1387,0.6385,2.6458,-0.0995
50.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0381,24.7119,10.2980,0.6242,2.6437,-0.1683
50.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2376,24.9319,10.4534,0.6050,2.6415,-0.1898
50.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3702,25.1550,10.6050,0.5902,2.6464,-0.1119
50.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3947,25.3800,10.7543,0.5830,2.6497,-0.0339
50.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3004,25.6057,10.9030,0.5837,2.6514,0.0459
50.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1129,25.8307,11.0528,0.5925,2.6490,0.1217
50.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1116,26.0533,11.2052,0.6089,2.6436,0.1774
50.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3024,26.2730,11.3614,0.6267,2.6459,0.1555
51.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3965,26.4908,11.5211,0.6378,2.6524,0.0776
51.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3597,26.7079,11.6828,0.6412,2.6579,-0.0023
51.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2010,26.9254,11.8447,0.6368,2.6601,-0.0800
51.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0283,27.1442,12.0047,0.6246,2.6572,-0.1486
51.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2495,27.3652,12.1609,0.6062,2.6539,-0.1689
51.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3834,27.5888,12.3136,0.5930,2.6561,-0.0945
51.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3790,27.8138,12.4641,0.5874,2.6533,-0.0173
51.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2342,27.9639,12.5640,0.5882,2.6500,0.0364
51.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0000,28.1879,12.7144,0.5959,2.6412,0.1099
51.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2360,28.4092,12.8668,0.6112,2.6297,0.1702
52.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3818,28.6274,13.0225,0.6275,2.6305,0.1324
52.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3772,28.8438,13.1811,0.6364,2.6324,0.0557
52.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2202,29.0594,13.3408,0.6375,2.6317,-0.0240
52.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0283,29.2753,13.4998,0.6309,2.6265,-0.0964
52.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2668,29.4921,13.6561,0.6171,2.6180,-0.1465
52.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3938,29.7107,13.8089,0.6033,2.6135,-0.1184
52.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3520,29.9307,13.9591,0.5964,2.6093,-0.0357
52.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1555,30.1506,14.1082,0.5971,2.6016,0.0414
52.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1116,30.3689,14.2578,0.6053,2.5893,0.1050
52.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3301,30.5847,14.4091,0.6188,2.5819,0.1400
53.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3983,30.7982,14.5633,0.6305,2.5867,0.0687
53.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2810,31.0110,14.7195,0.6343,2.5909,-0.0014
53.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0296,31.2240,14.8757,0.6305,2.5907,-0.0725
53.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2376,31.4379,15.0303,0.6201,2.5875,-0.1055
53.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3905,31.5814,15.1320,0.6132,2.5877,-0.0955
53.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3505,31.7979,15.2830,0.6067,2.5914,-0.0163
53.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1336,32.0151,15.4338,0.6082,2.5932,0.0531
53.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1530,32.2314,15.5857,0.6173,2.5905,0.1158
53.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3619,32.4457,15.7399,0.6309,2.5893,0.1397
53.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3816,32.6583,15.8971,0.6409,2.5980,0.0592
54.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1975,32.8706,16.0561,0.6431,2.6048,-0.0174
54.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0947,33.0835,16.2150,0.6377,2.6064,-0.0860
54.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3366,33.2978,16.3718,0.6253,2.6040,-0.1312
54.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3923,33.5142,16.5262,0.6163,2.6103,-0.0313
54.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2265,33.7317,16.6803,0.6178,2.6183,0.0582
54.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0701,33.9488,16.8360,0.6276,2.6208,0.1325
54.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3277,34.1638,16.9945,0.6432,2.6196,0.1390
54.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3936,34.3768,17.1561,0.6540,2.6275,0.0616
54.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2248,34.5894,17.3198,0.6564,2.6359,-0.0162
54.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0810,34.8028,17.4835,0.6511,2.6386,-0.0884
55.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3388,35.0176,17.6453,0.6402,2.6383,-0.1005
55.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3874,35.1618,17.7521,0.6357,2.6416,-0.0330
55.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1923,35.3787,17.9119,0.6359,2.6410,0.0400
55.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1266,35.5945,18.0724,0.6439,2.6328,0.1050
55.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3653,35.8076,18.2346,0.6583,2.6225,0.1418
55.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3660,36.0181,18.3996,0.6700,2.6252,0.0880
55.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1241,36.2276,18.5667,0.6749,2.6312,0.0073
55.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2024,36.4372,18.7342,0.6720,2.6320,-0.0557
55.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3929,36.6478,18.9003,0.6632,2.6308,-0.0871
55.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3138,36.8599,19.0650,0.6594,2.6365,-0.0023
56.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0156,37.0723,19.2302,0.6637,2.6387,0.0768
56.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2951,37.2833,19.3970,0.6747,2.6364,0.1090
56.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3965,37.4924,19.5661,0.6842,2.6407,0.0684
56.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2117,37.7011,19.7368,0.6857,2.6491,-0.0334
56.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1289,37.9108,19.9073,0.6781,2.6501,-0.1129
56.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3755,38.1222,20.0754,0.6652,2.6479,-0.1210
56.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3420,38.3356,20.2411,0.6572,2.6508,-0.0377
56.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0490,38.5497,20.4061,0.6571,2.6503,0.0386
56.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2828,38.6921,20.5163,0.6613,2.6469,0.0744
56.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3967,38.9043,20.6828,0.6691,2.6455,0.0735
57.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1997,39.1156,20.8507,0.6721,2.6504,-0.0120
57.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1567,39.3275,21.0187,0.6671,2.6513,-0.0833
57.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3888,39.5406,21.1846,0.6550,2.6473,-0.1319
57.3120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3062,39.7557,21.3481,0.6465,2.6511,-0.0490
57.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0281,39.9717,21.5108,0.6457,2.6519,0.0277
57.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3405,40.1871,21.6740,0.6523,2.6486,0.0794
57.6120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3683,40.4011,21.8388,0.6585,2.6523,0.0129
57.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0837,40.6153,22.0043,0.6563,2.6563,-0.0594
57.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2738,40.8306,22.1686,0.6465,2.6561,-0.1099
57.9120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3953,41.0477,22.3304,0.6351,2.6575,-0.0849
58.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1708,41.2665,22.4907,0.6309,2.6617,-0.0076
58.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2059,41.4855,22.6511,0.6343,2.6601,0.0646
58.2120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3996,41.7031,22.8127,0.6437,2.6600,0.0742
58.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2326,41.9198,22.9761,0.6468,2.6653,-0.0037
58.4120,0.1000,CHIRP_LOW_SPEED,2.5000,0.1477,42.1370,23.1395,0.6422,2.6652,-0.0797
58.5120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3929,42.2824,23.2475,0.6349,2.6623,-0.1136
58.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2723,42.5017,23.4076,0.6281,2.6649,-0.0299
58.7120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1054,42.7217,23.5673,0.6292,2.6650,0.0467
58.8120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3841,42.9406,23.7279,0.6377,2.6616,0.1018
58.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2942,43.1582,23.8904,0.6437,2.6658,0.0195
59.0120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0819,43.3757,24.0535,0.6418,2.6677,-0.0556
59.1120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3789,43.5941,24.2154,0.6325,2.6642,-0.1046
59.2120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3014,43.8139,24.3751,0.6266,2.6663,-0.0032
59.3120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.0780,44.0340,24.5349,0.6313,2.6674,0.0864
59.4120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3798,44.2526,24.6966,0.6427,2.6675,0.1033
59.5120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2949,44.4698,24.8606,0.6490,2.6723,0.0238
59.6120,0.1000,CHIRP_LOW_SPEED,2.5000,0.0941,44.6868,25.0253,0.6481,2.6710,-0.0484
59.7120,0.1000,CHIRP_LOW_SPEED,2.5000,0.3864,44.9043,25.1888,0.6401,2.6649,-0.0828
59.8120,0.1000,CHIRP_LOW_SPEED,2.5000,0.2738,45.1227,25.3502,0.6347,2.6631,-0.0039
59.9120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.1294,45.3411,25.5113,0.6374,2.6579,0.0664
60.0120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.3954,45.5579,25.6733,0.6468,2.6524,0.0950
60.1120,0.1000,CHIRP_LOW_SPEED,2.5000,-0.2350,45.7732,25.8371,0.6512,2.6567,-0.0132
