timestamp,dt,maneuver_type,cmd_speed,cmd_steering_angle,curr_x,curr_y,curr_yaw,curr_speed,curr_yaw_rate
206.9050,0.0200,WARMUP,2.0000,0.0000,1.0142,-0.0010,-0.0011,0.4412,0.0000
206.9250,0.0200,WARMUP,2.0000,0.0000,1.0298,-0.0010,-0.0011,0.4748,0.0000
206.9450,0.0200,WARMUP,2.0000,0.0000,1.0465,-0.0011,-0.0011,0.5077,0.0000
206.9650,0.0200,WARMUP,2.0000,0.0000,1.0465,-0.0011,-0.0011,0.5077,0.0000
206.9850,0.0200,WARMUP,2.0000,0.0000,1.0642,-0.0011,-0.0011,0.5401,0.0000
207.0050,0.0200,WARMUP,2.0000,0.0000,1.0642,-0.0011,-0.0011,0.5401,0.0000
207.0250,0.0200,WARMUP,2.0000,0.0000,1.0831,-0.0011,-0.0011,0.5719,0.0000
207.0450,0.0200,WARMUP,2.0000,0.0000,1.1031,-0.0011,-0.0011,0.6032,0.0000
207.0650,0.0200,WARMUP,2.0000,0.0000,1.1031,-0.0011,-0.0011,0.6032,0.0000
207.0850,0.0200,WARMUP,2.0000,0.0000,1.1241,-0.0011,-0.0011,0.6339,0.0000
207.1050,0.0200,WARMUP,2.0000,0.0000,1.1241,-0.0011,-0.0011,0.6339,0.0000
207.1250,0.0200,WARMUP,2.0000,0.0000,1.1461,-0.0012,-0.0011,0.6641,0.0000
207.1450,0.0200,WARMUP,2.0000,0.0000,1.1461,-0.0012,-0.0011,0.6641,0.0000
207.1650,0.0200,WARMUP,2.0000,0.0000,1.1691,-0.0012,-0.0011,0.6938,0.0000
207.1850,0.0200,WARMUP,2.0000,0.0000,1.1932,-0.0012,-0.0011,0.7229,0.0000
207.2050,0.0200,WARMUP,2.0000,0.0000,1.1932,-0.0012,-0.0011,0.7229,0.0000
207.2250,0.0200,WARMUP,2.0000,0.0000,1.2182,-0.0012,-0.0011,0.7516,0.0000
207.2450,0.0200,WARMUP,2.0000,0.0000,1.2182,-0.0012,-0.0011,0.7516,0.0000
207.2650,0.0200,WARMUP,2.0000,0.0000,1.2442,-0.0013,-0.0011,0.7797,0.0000
207.2850,0.0200,WARMUP,2.0000,0.0000,1.2712,-0.0013,-0.0011,0.8073,0.0000
207.3050,0.0200,WARMUP,2.0000,0.0000,1.2712,-0.0013,-0.0011,0.8073,0.0000
207.3250,0.0200,WARMUP,2.0000,0.0000,1.2990,-0.0013,-0.0011,0.8345,0.0000
207.3450,0.0200,WARMUP,2.0000,0.0000,1.2990,-0.0013,-0.0011,0.8345,0.0000
207.3650,0.0200,WARMUP,2.0000,0.0000,1.3278,-0.0014,-0.0011,0.8611,0.0000
207.3850,0.0200,WARMUP,2.0000,0.0000,1.3575,-0.0014,-0.0011,0.8874,0.0000
207.4050,0.0200,WARMUP,2.0000,0.0000,1.3575,-0.0014,-0.0011,0.8874,0.0000
207.4250,0.0200,WARMUP,2.0000,0.0000,1.3881,-0.0014,-0.0011,0.9131,0.0000
207.4450,0.0200,WARMUP,2.0000,0.0000,1.3881,-0.0014,-0.0011,0.9131,0.0000
207.4650,0.0200,WARMUP,2.0000,0.0000,1.4195,-0.0015,-0.0011,0.9384,0.0000
207.4850,0.0200,WARMUP,2.0000,0.0000,1.4195,-0.0015,-0.0011,0.9384,0.0000
207.5050,0.0200,WARMUP,2.0000,0.0000,1.4518,-0.0015,-0.0011,0.9632,0.0000
207.5250,0.0200,WARMUP,2.0000,0.0000,1.4850,-0.0015,-0.0011,0.9876,0.0000
207.5450,0.0200,WARMUP,2.0000,0.0000,1.4850,-0.0015,-0.0011,0.9876,0.0000
207.5650,0.0200,WARMUP,2.0000,0.0000,1.5189,-0.0016,-0.0011,1.0116,0.0000
207.5850,0.0200,WARMUP,2.0000,0.0000,1.5189,-0.0016,-0.0011,1.0116,0.0000
207.6050,0.0200,WARMUP,2.0000,0.0000,1.5537,-0.0016,-0.0011,1.0352,0.0000
207.6250,0.0200,WARMUP,2.0000,0.0000,1.5892,-0.0016,-0.0011,1.0583,0.0000
207.6450,0.0200,WARMUP,2.0000,0.0000,1.5892,-0.0016,-0.0011,1.0583,0.0000
207.6650,0.0200,WARMUP,2.0000,0.0000,1.6256,-0.0017,-0.0011,1.0810,0.0000
207.6850,0.0200,WARMUP,2.0000,0.0000,1.6256,-0.0017,-0.0011,1.0810,0.0000
207.7050,0.0200,WARMUP,2.0000,0.0000,1.6627,-0.0017,-0.0011,1.1032,0.0000
207.7250,0.0200,WARMUP,2.0000,0.0000,1.7005,-0.0018,-0.0011,1.1250,0.0000
207.7450,0.0200,WARMUP,2.0000,0.0000,1.7005,-0.0018,-0.0011,1.1250,0.0000
207.7650,0.0200,WARMUP,2.0000,0.0000,1.7391,-0.0018,-0.0011,1.1464,0.0000
207.7850,0.0200,WARMUP,2.0000,0.0000,1.7391,-0.0018,-0.0011,1.1464,0.0000
207.8050,0.0200,WARMUP,2.0000,0.0000,1.7784,-0.0018,-0.0011,1.1673,0.0000
207.8250,0.0200,WARMUP,2.0000,0.0000,1.7784,-0.0018,-0.0011,1.1673,0.0000
207.8450,0.0200,WARMUP,2.0000,0.0000,1.8184,-0.0019,-0.0011,1.1878,0.0000
207.8650,0.0200,WARMUP,2.0000,0.0000,1.8591,-0.0019,-0.0011,1.2078,0.0000
207.8850,0.0200,WARMUP,2.0000,0.0000,1.8591,-0.0019,-0.0011,1.2078,0.0000
207.9050,0.0200,WARMUP,2.0000,0.0000,1.9005,-0.0020,-0.0011,1.2274,0.0000
207.9250,0.0200,WARMUP,2.0000,0.0000,1.9005,-0.0020,-0.0011,1.2274,0.0000
207.9450,0.0200,WARMUP,2.0000,0.0000,1.9425,-0.0020,-0.0011,1.2467,0.0000
207.9650,0.0200,WARMUP,2.0000,0.0000,1.9852,-0.0021,-0.0011,1.2655,0.0000
207.9850,0.0200,WARMUP,2.0000,0.0000,1.9852,-0.0021,-0.0011,1.2655,0.0000
208.0050,0.0200,WARMUP,2.0000,0.0000,2.0285,-0.0021,-0.0011,1.2840,0.0000
208.0250,0.0200,WARMUP,2.0000,0.0000,2.0285,-0.0021,-0.0011,1.2840,0.0000
208.0450,0.0200,WARMUP,2.0000,0.0000,2.0724,-0.0021,-0.0011,1.3020,0.0000
208.0650,0.0200,WARMUP,2.0000,0.0000,2.1169,-0.0022,-0.0011,1.3197,0.0000
208.0850,0.0200,WARMUP,2.0000,0.0000,2.1169,-0.0022,-0.0011,1.3197,0.0000
208.1050,0.0200,WARMUP,2.0000,0.0000,2.1621,-0.0022,-0.0011,1.3371,0.0000
208.1250,0.0200,WARMUP,2.0000,0.0000,2.1621,-0.0022,-0.0011,1.3371,0.0000
208.1450,0.0200,WARMUP,2.0000,0.0000,2.2078,-0.0023,-0.0011,1.3541,0.0000
208.1650,0.0200,WARMUP,2.0000,0.0000,2.2078,-0.0023,-0.0011,1.3541,0.0000
208.1870,0.0220,WARMUP,2.0000,0.0000,2.2541,-0.0023,-0.0011,1.3707,0.0000
208.2050,0.0180,WARMUP,2.0000,0.0000,2.3009,-0.0024,-0.0011,1.3870,0.0000
208.2250,0.0200,WARMUP,2.0000,0.0000,2.3009,-0.0024,-0.0011,1.3870,0.0000
208.2450,0.0200,WARMUP,2.0000,0.0000,2.3483,-0.0024,-0.0011,1.4029,0.0000
208.2650,0.0200,WARMUP,2.0000,0.0000,2.3483,-0.0024,-0.0011,1.4029,0.0000
208.2850,0.0200,WARMUP,2.0000,0.0000,2.3963,-0.0025,-0.0011,1.4186,0.0000
208.3050,0.0200,WARMUP,2.0000,0.0000,2.4447,-0.0025,-0.0011,1.4339,0.0000
208.3250,0.0200,WARMUP,2.0000,0.0000,2.4447,-0.0025,-0.0011,1.4339,0.0000
208.3450,0.0200,WARMUP,2.0000,0.0000,2.4937,-0.0026,-0.0011,1.4489,0.0000
208.3650,0.0200,WARMUP,2.0000,0.0000,2.4937,-0.0026,-0.0011,1.4489,0.0000
208.3850,0.0200,WARMUP,2.0000,0.0000,2.5432,-0.0026,-0.0011,1.4635,0.0000
208.4050,0.0200,WARMUP,2.0000,0.0000,2.5931,-0.0027,-0.0011,1.4779,0.0000
208.4260,0.0210,WARMUP,2.0000,0.0000,2.5931,-0.0027,-0.0011,1.4779,0.0000
208.4450,0.0190,WARMUP,2.0000,0.0000,2.6436,-0.0028,-0.0011,1.4920,0.0000
208.4650,0.0200,WARMUP,2.0000,0.0000,2.6436,-0.0028,-0.0011,1.4920,0.0000
208.4850,0.0200,WARMUP,2.0000,0.0000,2.6945,-0.0028,-0.0011,1.5058,0.0000
208.5050,0.0200,WARMUP,2.0000,0.0000,2.6945,-0.0028,-0.0011,1.5058,0.0000
208.5250,0.0200,WARMUP,2.0000,0.0000,2.7459,-0.0029,-0.0011,1.5193,0.0000
208.5450,0.0200,WARMUP,2.0000,0.0000,2.7978,-0.0029,-0.0011,1.5325,0.0000
208.5650,0.0200,WARMUP,2.0000,0.0000,2.7978,-0.0029,-0.0011,1.5325,0.0000
208.5850,0.0200,WARMUP,2.0000,0.0000,2.8501,-0.0030,-0.0011,1.5455,0.0000
208.6050,0.0200,WARMUP,2.0000,0.0000,2.8501,-0.0030,-0.0011,1.5455,0.0000
208.6250,0.0200,WARMUP,2.0000,0.0000,2.9028,-0.0030,-0.0011,1.5582,0.0000
208.6450,0.0200,WARMUP,2.0000,0.0000,2.9559,-0.0031,-0.0011,1.5706,0.0000
208.6650,0.0200,WARMUP,2.0000,0.0000,2.9559,-0.0031,-0.0011,1.5706,0.0000
208.6850,0.0200,WARMUP,2.0000,0.0000,3.0095,-0.0031,-0.0011,1.5828,0.0000
208.7050,0.0200,WARMUP,2.0000,0.0000,3.0095,-0.0031,-0.0011,1.5828,0.0000
208.7250,0.0200,WARMUP,2.0000,0.0000,3.0635,-0.0032,-0.0011,1.5947,0.0000
208.7450,0.0200,WARMUP,2.0000,0.0000,3.1179,-0.0033,-0.0011,1.6064,0.0000
208.7650,0.0200,WARMUP,2.0000,0.0000,3.1179,-0.0033,-0.0011,1.6064,0.0000
208.7850,0.0200,WARMUP,2.0000,0.0000,3.1727,-0.0033,-0.0011,1.6178,0.0000
208.8050,0.0200,WARMUP,2.0000,0.0000,3.1727,-0.0033,-0.0011,1.6178,0.0000
208.8250,0.0200,WARMUP,2.0000,0.0000,3.2278,-0.0034,-0.0011,1.6290,0.0000
208.8450,0.0200,WARMUP,2.0000,0.0000,3.2278,-0.0034,-0.0011,1.6290,0.0000
208.8650,0.0200,WARMUP,2.0000,0.0000,3.2834,-0.0034,-0.0011,1.6400,0.0000
208.8850,0.0200,WARMUP,2.0000,0.0000,3.3393,-0.0035,-0.0011,1.6508,0.0000
208.9050,0.0200,WARMUP,2.0000,0.0000,3.3393,-0.0035,-0.0011,1.6508,0.0000
208.9250,0.0200,WARMUP,2.0000,0.0000,3.3955,-0.0035,-0.0011,1.6613,0.0000
208.9450,0.0200,WARMUP,2.0000,0.0000,3.3955,-0.0035,-0.0011,1.6613,0.0000
208.9650,0.0200,WARMUP,2.0000,0.0000,3.4522,-0.0036,-0.0011,1.6716,0.0000
208.9850,0.0200,WARMUP,2.0000,0.0000,3.5091,-0.0037,-0.0011,1.6817,0.0000
209.0050,0.0200,WARMUP,2.0000,0.0000,3.5091,-0.0037,-0.0011,1.6817,0.0000
209.0290,0.0240,WARMUP,2.0000,0.0000,3.5665,-0.0037,-0.0011,1.6916,0.0000
209.0450,0.0160,WARMUP,2.0000,0.0000,3.5665,-0.0037,-0.0011,1.6916,0.0000
209.0650,0.0200,WARMUP,2.0000,0.0000,3.6241,-0.0038,-0.0011,1.7013,0.0000
209.0850,0.0200,WARMUP,2.0000,0.0000,3.6821,-0.0039,-0.0011,1.7108,0.0000
209.1050,0.0200,WARMUP,2.0000,0.0000,3.6821,-0.0039,-0.0011,1.7108,0.0000
209.1250,0.0200,WARMUP,2.0000,0.0000,3.7404,-0.0039,-0.0011,1.7201,0.0000
209.1450,0.0200,WARMUP,2.0000,0.0000,3.7404,-0.0039,-0.0011,1.7201,0.0000
209.1650,0.0200,WARMUP,2.0000,0.0000,3.7990,-0.0040,-0.0011,1.7292,0.0000
209.1850,0.0200,WARMUP,2.0000,0.0000,3.7990,-0.0040,-0.0011,1.7292,0.0000
209.2050,0.0200,WARMUP,2.0000,0.0000,3.8579,-0.0040,-0.0011,1.7381,0.0000
209.2250,0.0200,WARMUP,2.0000,0.0000,3.9171,-0.0041,-0.0011,1.7468,0.0000
209.2450,0.0200,WARMUP,2.0000,0.0000,3.9171,-0.0041,-0.0011,1.7468,0.0000
209.2650,0.0200,WARMUP,2.0000,0.0000,3.9766,-0.0042,-0.0011,1.7554,0.0000
209.2850,0.0200,WARMUP,2.0000,0.0000,3.9766,-0.0042,-0.0011,1.7554,0.0000
209.3050,0.0200,WARMUP,2.0000,0.0000,4.0364,-0.0042,-0.0011,1.7637,0.0000
209.3250,0.0200,WARMUP,2.0000,0.0000,4.0965,-0.0043,-0.0011,1.7719,0.0000
209.3450,0.0200,WARMUP,2.0000,0.0000,4.0965,-0.0043,-0.0011,1.7719,0.0000
209.3650,0.0200,WARMUP,2.0000,0.0000,4.1568,-0.0044,-0.0011,1.7800,0.0000
209.3850,0.0200,WARMUP,2.0000,0.0000,4.1568,-0.0044,-0.0011,1.7800,0.0000
209.4050,0.0200,WARMUP,2.0000,0.0000,4.2174,-0.0044,-0.0011,1.7878,0.0000
209.4250,0.0200,WARMUP,2.0000,0.0000,4.2783,-0.0045,-0.0011,1.7955,0.0000
209.4450,0.0200,WARMUP,2.0000,0.0000,4.2783,-0.0045,-0.0011,1.7955,0.0000
209.4650,0.0200,WARMUP,2.0000,0.0000,4.3394,-0.0046,-0.0011,1.8031,0.0000
209.4850,0.0200,WARMUP,2.0000,0.0000,4.3394,-0.0046,-0.0011,1.8031,0.0000
209.5050,0.0200,WARMUP,2.0000,0.0000,4.4008,-0.0046,-0.0011,1.8105,0.0000
209.5250,0.0200,WARMUP,2.0000,0.0000,4.4008,-0.0046,-0.0011,1.8105,0.0000
209.5450,0.0200,WARMUP,2.0000,0.0000,4.4625,-0.0047,-0.0011,1.8177,0.0000
209.5650,0.0200,WARMUP,2.0000,0.0000,4.5244,-0.0047,-0.0011,1.8248,0.0000
209.5850,0.0200,WARMUP,2.0000,0.0000,4.5244,-0.0047,-0.0011,1.8248,0.0000
209.6050,0.0200,WARMUP,2.0000,0.0000,4.5865,-0.0048,-0.0011,1.8318,0.0000
209.6250,0.0200,WARMUP,2.0000,0.0000,4.5865,-0.0048,-0.0011,1.8318,0.0000
209.6450,0.0200,WARMUP,2.0000,0.0000,4.6489,-0.0049,-0.0011,1.8386,0.0000
209.6650,0.0200,WARMUP,2.0000,0.0000,4.7115,-0.0049,-0.0011,1.8452,0.0000
209.6850,0.0200,WARMUP,2.0000,0.0000,4.7115,-0.0049,-0.0011,1.8452,0.0000
209.7050,0.0200,WARMUP,2.0000,0.0000,4.7743,-0.0050,-0.0011,1.8518,0.0000
209.7250,0.0200,WARMUP,2.0000,0.0000,4.7743,-0.0050,-0.0011,1.8518,0.0000
209.7450,0.0200,WARMUP,2.0000,0.0000,4.8373,-0.0051,-0.0011,1.8582,0.0000
209.7650,0.0200,WARMUP,2.0000,0.0000,4.9006,-0.0051,-0.0011,1.8644,0.0000
209.7850,0.0200,WARMUP,2.0000,0.0000,4.9006,-0.0051,-0.0011,1.8644,0.0000
209.8050,0.0200,WARMUP,2.0000,0.0000,4.9640,-0.0052,-0.0011,1.8705,0.0000
209.8250,0.0200,WARMUP,2.0000,0.0000,4.9640,-0.0052,-0.0011,1.8705,0.0000
209.8450,0.0200,WARMUP,2.0000,0.0000,5.0277,-0.0053,-0.0011,1.8766,0.0000
209.8650,0.0200,WARMUP,2.0000,0.0000,5.0277,-0.0053,-0.0011,1.8766,0.0000
209.8850,0.0200,WARMUP,2.0000,0.0000,5.0916,-0.0053,-0.0011,1.8824,0.0000
209.9050,0.0200,WARMUP,2.0000,0.0000,5.1556,-0.0054,-0.0011,1.8882,0.0000
209.9250,0.0200,WARMUP,2.0000,0.0000,5.1556,-0.0054,-0.0011,1.8882,0.0000
209.9450,0.0200,WARMUP,2.0000,0.0000,5.2199,-0.0055,-0.0011,1.8938,0.0000
209.9650,0.0200,WARMUP,2.0000,0.0000,5.2199,-0.0055,-0.0011,1.8938,0.0000
209.9850,0.0200,WARMUP,2.0000,0.0000,5.2843,-0.0056,-0.0011,1.8994,0.0000
210.0050,0.0200,WARMUP,2.0000,0.0000,5.3490,-0.0056,-0.0011,1.9048,0.0000
210.0250,0.0200,WARMUP,2.0000,0.0000,5.3490,-0.0056,-0.0011,1.9048,0.0000
210.0450,0.0200,WARMUP,2.0000,0.0000,5.4138,-0.0057,-0.0011,1.9101,0.0000
210.0650,0.0200,WARMUP,2.0000,0.0000,5.4138,-0.0057,-0.0011,1.9101,0.0000
210.0850,0.0200,WARMUP,2.0000,0.0000,5.4788,-0.0058,-0.0011,1.9153,0.0000
210.1050,0.0200,WARMUP,2.0000,0.0000,5.5440,-0.0058,-0.0011,1.9204,0.0000
210.1250,0.0200,WARMUP,2.0000,0.0000,5.5440,-0.0058,-0.0011,1.9204,0.0000
210.1450,0.0200,WARMUP,2.0000,0.0000,5.6093,-0.0059,-0.0011,1.9253,0.0000
210.1650,0.0200,WARMUP,2.0000,0.0000,5.6093,-0.0059,-0.0011,1.9253,0.0000
210.1850,0.0200,WARMUP,2.0000,0.0000,5.6748,-0.0060,-0.0011,1.9302,0.0000
210.2050,0.0200,WARMUP,2.0000,0.0000,5.6748,-0.0060,-0.0011,1.9302,0.0000
210.2250,0.0200,WARMUP,2.0000,0.0000,5.7405,-0.0060,-0.0011,1.9350,0.0000
210.2450,0.0200,WARMUP,2.0000,0.0000,5.8063,-0.0061,-0.0011,1.9397,0.0000
210.2650,0.0200,WARMUP,2.0000,0.0000,5.8063,-0.0061,-0.0011,1.9397,0.0000
210.2850,0.0200,WARMUP,2.0000,0.0000,5.8723,-0.0062,-0.0011,1.9443,0.0000
210.3050,0.0200,WARMUP,2.0000,0.0000,5.8723,-0.0062,-0.0011,1.9443,0.0000
210.3250,0.0200,WARMUP,2.0000,0.0000,5.9385,-0.0062,-0.0011,1.9487,0.0000
210.3450,0.0200,WARMUP,2.0000,0.0000,6.0048,-0.0063,-0.0011,1.9531,0.0000
210.3650,0.0200,WARMUP,2.0000,0.0000,6.0048,-0.0063,-0.0011,1.9531,0.0000
210.3850,0.0200,WARMUP,2.0000,0.0000,6.0712,-0.0064,-0.0011,1.9575,0.0000
210.4050,0.0200,WARMUP,2.0000,0.0000,6.0712,-0.0064,-0.0011,1.9575,0.0000
210.4250,0.0200,WARMUP,2.0000,0.0000,6.1378,-0.0065,-0.0011,1.9617,0.0000
210.4450,0.0200,WARMUP,2.0000,0.0000,6.2045,-0.0065,-0.0011,1.9658,0.0000
210.4650,0.0200,WARMUP,2.0000,0.0000,6.2045,-0.0065,-0.0011,1.9658,0.0000
210.4850,0.0200,WARMUP,2.0000,0.0000,6.2714,-0.0066,-0.0011,1.9698,0.0000
210.5050,0.0200,WARMUP,2.0000,0.0000,6.2714,-0.0066,-0.0011,1.9698,0.0000
210.5250,0.0200,WARMUP,2.0000,0.0000,6.3384,-0.0067,-0.0011,1.9738,0.0000
210.5450,0.0200,WARMUP,2.0000,0.0000,6.3384,-0.0067,-0.0011,1.9738,0.0000
210.5650,0.0200,WARMUP,2.0000,0.0000,6.4055,-0.0067,-0.0011,1.9777,0.0000
210.5850,0.0200,WARMUP,2.0000,0.0000,6.4728,-0.0068,-0.0011,1.9815,0.0000
210.6050,0.0200,WARMUP,2.0000,0.0000,6.4728,-0.0068,-0.0011,1.9815,0.0000
210.6250,0.0200,WARMUP,2.0000,0.0000,6.5402,-0.0069,-0.0011,1.9852,0.0000
210.6450,0.0200,WARMUP,2.0000,0.0000,6.5402,-0.0069,-0.0011,1.9852,0.0000
210.6650,0.0200,WARMUP,2.0000,0.0000,6.6077,-0.0070,-0.0011,1.9889,0.0000
210.6850,0.0200,WARMUP,2.0000,0.0000,6.6754,-0.0070,-0.0011,1.9924,0.0000
210.7050,0.0200,WARMUP,2.0000,0.0000,6.6754,-0.0070,-0.0011,1.9924,0.0000
210.7250,0.0200,WARMUP,2.0000,0.0000,6.7432,-0.0071,-0.0011,1.9959,0.0000
210.7450,0.0200,WARMUP,2.0000,0.0000,6.7432,-0.0071,-0.0011,1.9959,0.0000
210.7650,0.0200,WARMUP,2.0000,0.0000,6.8110,-0.0072,-0.0011,1.9994,0.0000
210.7850,0.0200,WARMUP,2.0000,0.0000,6.8790,-0.0072,-0.0011,2.0027,0.0000
210.8050,0.0200,WARMUP,2.0000,0.0000,6.8790,-0.0072,-0.0011,2.0027,0.0000
210.8250,0.0200,WARMUP,2.0000,0.0000,6.9472,-0.0073,-0.0011,2.0060,0.0000
210.8450,0.0200,WARMUP,2.0000,0.0000,6.9472,-0.0073,-0.0011,2.0060,0.0000
210.8650,0.0200,WARMUP,2.0000,0.0000,7.0154,-0.0074,-0.0011,2.0092,0.0000
210.8850,0.0200,WARMUP,2.0000,0.0000,7.0154,-0.0074,-0.0011,2.0092,0.0000
210.9050,0.0200,WARMUP,2.0000,0.0000,7.0837,-0.0075,-0.0011,2.0124,0.0000
210.9250,0.0200,WARMUP,2.0000,0.0000,7.1522,-0.0075,-0.0011,2.0155,0.0000
210.9450,0.0200,WARMUP,2.0000,0.0000,7.1522,-0.0075,-0.0011,2.0155,0.0000
210.9650,0.0200,WARMUP,2.0000,0.0000,7.2207,-0.0076,-0.0011,2.0185,0.0000
210.9850,0.0200,WARMUP,2.0000,0.0000,7.2207,-0.0076,-0.0011,2.0185,0.0000
211.0050,0.0200,WARMUP,2.0000,0.0000,7.2893,-0.0077,-0.0011,2.0214,0.0000
211.0250,0.0200,WARMUP,2.0000,0.0000,7.3581,-0.0078,-0.0011,2.0244,0.0000
211.0450,0.0200,WARMUP,2.0000,0.0000,7.3581,-0.0078,-0.0011,2.0244,0.0000
211.0650,0.0200,WARMUP,2.0000,0.0000,7.4269,-0.0078,-0.0011,2.0272,0.0000
211.0850,0.0200,WARMUP,2.0000,0.0000,7.4269,-0.0078,-0.0011,2.0272,0.0000
211.1050,0.0200,WARMUP,2.0000,0.0000,7.4959,-0.0079,-0.0011,2.0300,0.0000
211.1250,0.0200,WARMUP,2.0000,0.0000,7.5649,-0.0080,-0.0011,2.0327,0.0000
211.1450,0.0200,WARMUP,2.0000,0.0000,7.5649,-0.0080,-0.0011,2.0327,0.0000
211.1650,0.0200,WARMUP,2.0000,0.0000,7.6340,-0.0080,-0.0011,2.0354,0.0000
211.1850,0.0200,WARMUP,2.0000,0.0000,7.6340,-0.0080,-0.0011,2.0354,0.0000
211.2050,0.0200,WARMUP,2.0000,0.0000,7.7032,-0.0081,-0.0011,2.0380,0.0000
211.2250,0.0200,WARMUP,2.0000,0.0000,7.7032,-0.0081,-0.0011,2.0380,0.0000
211.2450,0.0200,WARMUP,2.0000,0.0000,7.7725,-0.0082,-0.0011,2.0405,0.0000
211.2650,0.0200,WARMUP,2.0000,0.0000,7.8419,-0.0083,-0.0011,2.0431,0.0000
211.2850,0.0200,WARMUP,2.0000,0.0000,7.8419,-0.0083,-0.0011,2.0431,0.0000
211.3050,0.0200,WARMUP,2.0000,0.0000,7.9114,-0.0083,-0.0011,2.0455,0.0000
211.3250,0.0200,WARMUP,2.0000,0.0000,7.9114,-0.0083,-0.0011,2.0455,0.0000
211.3450,0.0200,WARMUP,2.0000,0.0000,7.9809,-0.0084,-0.0011,2.0479,0.0000
211.3650,0.0200,WARMUP,2.0000,0.0000,8.0506,-0.0085,-0.0011,2.0503,0.0000
211.3850,0.0200,WARMUP,2.0000,0.0000,8.0506,-0.0085,-0.0011,2.0503,0.0000
211.4050,0.0200,WARMUP,2.0000,0.0000,8.1203,-0.0086,-0.0011,2.0526,0.0000
211.4250,0.0200,WARMUP,2.0000,0.0000,8.1203,-0.0086,-0.0011,2.0526,0.0000
211.4450,0.0200,CHIRP_LOW_SPEED,2.5000,0.0000,8.1901,-0.0086,-0.0011,2.0548,0.0000
211.4650,0.0200,CHIRP_LOW_SPEED,2.5000,0.0051,8.2600,-0.0087,-0.0011,2.0571,0.0000
211.4850,0.0200,CHIRP_LOW_SPEED,2.5000,0.0102,8.2600,-0.0087,-0.0011,2.0571,0.0000
211.5050,0.0200,CHIRP_LOW_SPEED,2.5000,0.0155,8.3300,-0.0088,-0.0011,2.0670,0.0014
211.5250,0.0200,CHIRP_LOW_SPEED,2.5000,0.0208,8.3300,-0.0088,-0.0011,2.0670,0.0014
211.5450,0.0200,CHIRP_LOW_SPEED,2.5000,0.0262,8.4005,-0.0089,-0.0009,2.0792,0.0055
211.5650,0.0200,CHIRP_LOW_SPEED,2.5000,0.0318,8.4005,-0.0089,-0.0009,2.0792,0.0055
211.5850,0.0200,CHIRP_LOW_SPEED,2.5000,0.0373,8.4713,-0.0089,-0.0007,2.0912,0.0119
211.6050,0.0200,CHIRP_LOW_SPEED,2.5000,0.0430,8.5426,-0.0089,-0.0001,2.1028,0.0229
211.6250,0.0200,CHIRP_LOW_SPEED,2.5000,0.0488,8.5426,-0.0089,-0.0001,2.1028,0.0229
